
Pista 1:
  Voo QUICK47 (ID: 46) - Tempo de inicio: 184, Custo: 0
  Voo QUICK16 (ID: 15) - Tempo de inicio: 228, Custo: 162
  Voo QUICK7 (ID: 6) - Tempo de inicio: 283, Custo: 280
  Voo QUICK10 (ID: 9) - Tempo de inicio: 299, Custo: 2580
  Voo QUICK5 (ID: 4) - Tempo de inicio: 356, Custo: 0
  Voo QUICK41 (ID: 40) - Tempo de inicio: 403, Custo: 1199

Pista 4:
  Voo QUICK14 (ID: 13) - Tempo de inicio: 26, Custo: 0
  Voo QUICK36 (ID: 35) - Tempo de inicio: 57, Custo: 0
  Voo QUICK38 (ID: 37) - Tempo de inicio: 141, Custo: 0
  Voo QUICK34 (ID: 33) - Tempo de inicio: 215, Custo: 0
  Voo QUICK13 (ID: 12) - Tempo de inicio: 288, Custo: 518
  Voo QUICK11 (ID: 10) - Tempo de inicio: 313, Custo: 0
  Voo QUICK28 (ID: 27) - Tempo de inicio: 362, Custo: 1173
  Voo QUICK40 (ID: 39) - Tempo de inicio: 436, Custo: 756

Pista 5:
  Voo QUICK8 (ID: 7) - Tempo de inicio: 51, Custo: 0
  Voo QUICK18 (ID: 17) - Tempo de inicio: 112, Custo: 0
  Voo QUICK4 (ID: 3) - Tempo de inicio: 158, Custo: 388
  Voo QUICK6 (ID: 5) - Tempo de inicio: 216, Custo: 0
  Voo QUICK35 (ID: 34) - Tempo de inicio: 245, Custo: 190
  Voo QUICK33 (ID: 32) - Tempo de inicio: 297, Custo: 135
  Voo QUICK43 (ID: 42) - Tempo de inicio: 364, Custo: 0
  Voo QUICK24 (ID: 23) - Tempo de inicio: 388, Custo: 819
  Voo QUICK44 (ID: 43) - Tempo de inicio: 398, Custo: 616
  Voo QUICK46 (ID: 45) - Tempo de inicio: 449, Custo: 195

Custo total da alocacao_GRASP: 20687
